"id","drug_code","engname","chiname","ingredients","type","shape","color","category","purpose","sideEffect","comment","photo","no_use","extra_buy","licenseNo3","licenseNo6","ATC_code","update_time","HazardousDrug",
"1691","OCAN","Canaglu 100mg","可拿糖膜衣錠100毫克","Canagliflozin","錠劑 Tablet","圓凸形 Round","黃 Yellow","ME-Metabolic and Endocrine System","第二型糖尿病用藥及糖尿病腎病變
Treatment of type 2 diabetes and diabetic nephropathy.","低血壓，低血糖，生殖器感染，背部疼痛，多尿
Hypotension, hypoglycemia, genital tract infect, back pain, polyuria","若生殖器附近有壓痛、發紅、腫脹且伴隨發燒或尿路感染症狀，請立即回診。
避免副作用發生，請適量補充水分。
服用Canaglu的患者尿液葡萄糖測試會呈陽性。
Monitor for signs and symptoms of Urinary tract infection and treat as needed.
Drinking plenty of water can prevent side effects.
Taking Canaglu will test positive for glucose in their urine.","OCAN_202208081121390000003.jpg","N","N","fda52","026950","A10BK02","2022-08-08 11:21:39","",
"1692","IANO","Anol inj 200mg/mL,100mL/bag","安露注射液","D-Mannitol","注射劑 Injection","軟袋 Bag","無 Colorless","CV-Cardiovascular System","利尿、降腦壓、腎小球過濾速率之測定等。
Management of high eye, cerebral pressure.","體液電解質失衡, 噁心, 嘔吐, 口渴
Fluid &amp; electrolyte imbalance, nausea &amp; vomiting, thirst","請遵照醫師指示使用, 若發生疑似藥物不良反應請告知醫生
Follow doctor&#039;s advice. Check with doctor if you notice any side effects.","IANO_201910211029490000008.jpg","N","N","fda01","042601","B05BC01","2025-06-11 10:37:35","",
"1693","ITIEN","Imipenem/Cilastatin Kabi 500/500mg inj","疫必寧靜脈乾粉注射劑","Imipenem + Cilastatin Sodium","注射劑 Injection","小瓶 Vial","白 White","AI-Anti-infective Agents","細菌性感染
Antibiotic for infection.","皮疹, 蕁麻疹, 皮膚搔癢, 腸胃機能障礙
Rash, urticaria, pruritus, GI disturbances.","若發生嚴重過敏或發疹等不適症狀, 應即停藥並請教醫師
Report to doctor, if any severe hypersensitivity or skin rash occur.","ITIEN_201907290425360000005.jpg","Y","N","fda52","026741","J01DH51","2023-08-28 17:08:00","",
"1694","INUC","Nucala 100mg inj","舒肺樂凍晶注射劑","Mepolizumab","注射劑 Injection","小瓶 Vial","白 White","RE-Respiratory System","嗜伊紅性白血球的嚴重氣喘且控制不良之成人患者
Severe refractory eosinophilic asthma","頭痛,注射部位反應
Headache, injection site reaction","攝氏 2-8 度冷藏，輕轉小瓶直到粉末溶解，勿大力震搖，泡製後 8 小時內使用，超過請丟棄
Store in a refrigerator (2-8°C). Lightly turn the vial until the powder dissolves. Do not shake it vigorously. Use it within 8 hours after dispensing.","INUC_202108020442080000002.jpg","N","Y","fda60","001015","R03DX09","2021-08-02 16:42:34","",
"1695","IOZU","Ozurdex (intravitreal implant) 0.7mg","傲迪適 眼後段植入劑","Dexamethasone","植入劑 Implant","針筒 Syringe","白 White","OP-Ophthalmic Preparations","黃斑部水腫
Macular edema","白內障,眼壓升高
Cataract, elevated intraocular pressure","出現眼睛變紅、畏光、疼痛、或者視力改變時，應立即尋求醫療協助
使用完可能有短暫視力模糊,請避免駕駛或操作機械.
When the eyes appear red, photophobia, pain, or changes in vision, should immediately ask for medical assistance.
May cause blurring in vision transitorily, avoid driving or operating machinery.","","N","N","fda02","025360","S01CA01,H02AB02","2020-05-26 11:57:53","",
"1696","ESYMR","Symbicort Rapihaler 160/4.5mcg/dose","“吸必擴”氣化噴霧劑","Budesonide + Formoterol","吸入 Inhalation","罐(瓶)裝 Bot","紅 Red","RE-Respiratory System","適合使用類固醇及長效β2作用劑合併治療氣喘,阻塞性肺病
Asthma, chronic obstructive pulmonary disease.","頭痛, 心悸, 顫抖, 口腔炎或出現白點, 喉嚨痛, 咳嗽, 聲音嘶啞
Headache; rapid pulse; trembling; sores, mouth irritation or white spots","吸入劑, 使用後宜漱口
請勿存放於30℃以上
For inhalation only. Gargle after using.
Do not store above 30 °C","ESYMR_202212210309590000006.jpg","N","N","fda52","026657","R03AK07,R03AC13,R03BA02","2024-07-07 20:40:58","",
"1697","EAZET","Azetin Nasal Spray 140 mcg/dose","噴立停鼻用噴液劑","Azelastine","鼻噴劑 Nasal Spray","罐(瓶)裝 Bot","無 Colorless","EN-ENT Preparations","過敏性鼻炎
Allergic rhinitis","困倦，局部不適，流鼻血，鼻子刺痛，苦味，噁心
Sleepiness, local discomfort, nose bleeds, nasal tingling, bitter taste, nausea","少數人使用後可能引起疲倦, 想睡的現象
第一次使用請對空壓放七至十次，直到噴出霧狀藥液為止。
May cause fatigue, sleepiness.
Before the first using, please spray to the air for seven to ten times until the mist is sprayed.","EAZET_201908260244290000009.jpg","Y","N","fda01","048635","R01AC03,S01GX07","2022-01-04 14:17:06","",
"1698","OREV","Revatio 20mg","瑞肺得膜衣錠","Sildenafil","錠劑 Tablet","圓扁形 Round","白 White","CV-Cardiovascular System","成人肺動脈高血壓
Pulmonary arterial hypertension","頭疼,臉潮紅,消化不良,肌肉疼痛
Headache, facial flushing, indigestion, muscle pain","若發生視力或聽力改變請立即就醫
禁止與任何形式的硝酸鹽併用
If vision or hearing changes, please seek medical attention immediately.
Prohibit the use of nitrate drugs in any form.","OREV_202205040345010000005.jpg","N","Y","fda02","024622","G04BE03","2023-07-05 18:26:10","",
"1699","OBRIN","BrinteLLIX 10mg","敏特思膜衣錠","Vortioxetine","錠劑 Tablet","杏仁形 Almond","淡黃 Light Yellow","CN-Neuromuscular System","成人鬱症
Treatment of major depressive disorder","噁心,暈眩,腸胃道障礙
Nausea, dizziness, Gastrointestinal disorder","若出現任何副作用徵象應立即與醫師聯繫。
Contact doctor promptly if side effects occur.","OBRIN_201908060823300000003.jpg","Y","N","fda52","026996","N06AX26","2024-07-07 20:12:11","",
"1700","OLONS","Lonsurf 20mg","朗斯弗膜衣錠","Trifluridine + Tipiracil","錠劑 Tablet","圓扁形 Round","淡紅 Light Red","ON-Oncolytic Agents","轉移性大腸直腸癌之成人患者
Metastatic colorectal cancer in adults","血球計數減少, 厭食, 噁心, 嘔吐, 腹瀉
Abnormal blood cell counts, anorexia, nausea, vomiting, diarrhea","不可因遺漏或延遲服藥而服用額外的劑量.
一個週期為28天，於第1至5天及第8至12天服藥.
Do not take double doses to compensate for missing or delayed doses.
The drug was taken on days 1 to 5 and days 8 to 12 of a 28-day cycle.","OLONS_202411070556510000005.jpg","N","Y","fda52","027282","L01BC59","2024-11-07 17:56:51","一級危害性",
"1701","ICIM","Cimzia inj 200mg/1mL","欣膝亞注射液","Certolizumab pegol","注射劑 Injection","針筒 Syringe","無 Colorless","IM-Allergy and Immune System","類風濕性關節炎、僵直性脊椎炎、乾癬性關節炎、乾癬
Rheumatoid arthritis, Ankylosing spondylitis, Psoriatic arthritis.","感染,高血壓,肝炎,皮疹
Infection, hypertension, hepatitis, skin rash","儲存於2– 8°C,不可冷凍,不要搓揉注射部位.
若需注射兩劑時應分別注射於大腿或腹部的不同部位.
Store at 2–8 ° C, not frozen. Do not lick the injection site.
If need two doses should be injected separately in different parts of the thigh or abdomen.","ICIM_202004020452370000008.jpg","N","N","fda60","001024","L04AB05","2024-07-07 20:52:18","",
"1702","OELI2","Eliquis 2.5mg","艾必克凝膜衣錠2.5毫克","Apixaban","錠劑 Tablet","圓扁形 Round","黃 Yellow","HE-Hematological Agents","治療及預防靜脈血栓
Treatment or prevention of venous thrombosis.","鼻出血，血尿，血腫，直腸出血，牙齦出血
Epistaxis, haematuria, haematoma, rectal haemorrhage, gingival bleeding.","出現任何異常瘀青或出血,傷口不易止血,請儘速與醫師聯絡
Report any signs of unusual bruising or bleeding to doctor immediately.","OELI2_202001291048420000005.jpg","N","Y","fda52","026124","B01AF02","2021-03-24 14:45:19","",
"1703","IIXE","Ixempra inj 15mg (2mg/mL)","易莎平注射劑","Ixabepilone","注射劑 Injection","小瓶 Vial","白 White","ON-Oncolytic Agents","抗腫瘤藥
Cancer therapy.","周邊神經病變,骨髓抑制,過敏反應
Peripheral neuropathy, Myelosuppression, Allergic reaction","冷藏2-8°C保存
本品為重症治療藥, 請依照醫師指示使用
Store in a refrigerator (2-8°C)
Take this medicine exactly as your doctor ordered.","","N","Y","fda02","025053","L01DC04","2024-07-07 19:54:35","一級危害性",
"1704","IABI","Abilify Maintena inj 400mg","安立復美達持續性藥效肌肉注射預充填注射筒","Aripiprazole","注射劑 Injection","針筒 Syringe","白 White","CN-Neuromuscular System","思覺失調症、第一型雙極性疾患。
Schizophrenia, bipolar I disorder.","便秘, 暈眩, 靜坐不能, 焦慮, 失眠
Constipation, dizziness, akathisia, anxiety, insomnia, extrapyramidal disorder.","僅供肌肉注射使用。
用藥後可能發生頭暈, 勿飲酒
Administer by IM route only as a single injection
May induce dizziness. Avoid alcohol while taking medication.","IABI_201909050913470000001.jpg","N","N","fda52","026987","N05AX12","2025-06-11 08:40:15","",
"1705","ORPT","Priftin 150mg (Government)","肺挺膜衣錠150毫克 (政府提供)","Rifapentine","錠劑 Tablet","圓扁形 Round","磚紅 Brick Red","AI-Anti-infective Agents","","皮膚過敏, 腸胃不適, 肝炎
Skin reactions, GI discomfort, hepatitis.","尿液或隱形眼鏡呈紅橘色此乃正常現象。
May discolor urine, contact lens to reddish-orange.
紫質症患者禁用。
Don&#039;t use it in patients with porphyria.
本藥為政府提供。
This medication is provided by the government.","ORPT_20240104142252_1.jpg","N","N","fda52","027203","J04AB05","2024-07-07 20:48:50","",
"1706","IEPIP","Epipen Auto-Injector 0.3mg","艾筆腎上腺素注射筆","Epinephrine","注射劑 Injection","注射筆 Inj. Pen","無 Colorless","AD-Antidotes","嚴重性過敏反應之緊急治療。
Emergency treatment of severe allergic reactions.","心跳加快、心悸、盜汗、噁心嘔吐
Tachycardia, palpitations, sweating, nausea, vomiting,","只能施打於大腿前外側
避光貯存
本藥不能取代後續醫療或醫院照護
Must be injected into the anterolateral aspect of the thigh.
Store away from light.
This medicine should not replace follow-up medical or hospital care.","IEPIP_202007081220370000009.jpg","Y","Y","fda02","025223","C01CA24","2025-06-10 08:58:02","",
"1707","OZON","Zonin 50mg","柔靈平糖衣錠","Zotepine","錠劑 Tablet","圓凸形 Round","白 White","CN-Neuromuscular System","思覺失調症
Schizophrenia","嗜睡,無力倦怠,失眠,口渴,眩暈,便秘
Drowsiness, fatigue, insomnia, thirst, dizziness, constipation","部分人使用後可能引起疲倦、睏睡的現象
May cause fatigue, sleepiness.","OZON_202310160137080000008.jpg","N","Y","fda01","049345","N05AX11","2023-10-16 13:37:08","",
"1708","OCEX","CEXime 100mg","賜信膠囊","Cefixime","硬膠囊 Hard Cap.","膠囊形 Capsule","黃 Yellow","AI-Anti-infective Agents","細菌性感染
Antimicrobial agent","腹瀉，腹痛，噁心，消化不良，脹氣，皮疹
Diarrhea, abdominal pain, nausea, dyspepsia, flatulence, skin rash","請遵指示服完整個療程, 若發生用藥不良反應請告知醫生
請告知醫師您是否對青黴素或頭孢菌素藥物過敏
Follow doctor&#039;s advice. Check with doctor if you notice any side effects.
Tell your doctor if you have an allergy to penicillins or cephalosporins.","OCEX_201910080240180000008.jpg","N","N","fda01","048892","J01DD08","2024-07-07 20:12:57","",
"1709","OLEEV","Leevk 100mg","利伏抗膜衣錠","Imatinib","錠劑 Tablet","圓扁形 Round","暗橙 Dark Orange","ON-Oncolytic Agents","白血病, 胃腸基質瘤
Cancer therapy.","貧血, 厭食, 失眠, 頭痛
Anemia, anorexia, insomnia, headache.","最好與食物一起服用以減少胃刺激，多喝水。
Take with meals and increase water intake.","OLEEV_201909040300560000006.jpg","N","N","fda01","057915","L01XE01","2023-09-08 09:54:04","一級危害性",
"1710","ORHY","Rhynorm 150mg","律諾膜衣錠","Propafenone","錠劑 Tablet","圓扁形 Round","白 White","CV-Cardiovascular System","心跳過速
Antiarrhythmic agent","味覺改變, 心跳緩慢,  頭暈, 視力模糊, 胃腸不適, 口乾
Change in taste or bitter or metallic taste, irregular, or slow heartbeat.","請規律服藥. 若有頭暈, 心悸, 視力模糊或呼吸急促請聯絡醫師
本藥品具有苦味及表面麻醉作用, 宜整顆吞服
Inform doctor if you experience dizziness, rapid heartbeat or shortness of breat.
Bitter taste and local anesthetic effect. Swallow whole, do not chew/crush.","ORHY_202406120424210000000.jpg","N","N","fda01","050210","C01BC03","2024-06-12 16:24:21","",
"1711","INIMB","Nimbex inj 10mg/5mL","肌弛適注射液2公絲/公撮","Cisatracurium","注射劑 Injection","安瓿  Amp","無 Colorless","CN-Neuromuscular System","手術或氣管插管之骨骼肌鬆弛。
Relax skeletal muscles during surgery or controlled ventilation.","皮膚潮紅, 低血壓, 支氣管痙攣
Skin flushing, hypotension, bronchospasm.","本品需( 覆核 )
貯放時需置於冰箱冷藏(攝氏 2-8 度)
Store in a refrigerator (2-8°C).","INIMB_20230411095903_1.jpg","Y","N","fda02","022770","M03AC11","2025-06-17 11:31:53","",
"1712","OFAMO","Famotidine 20mg","法瑪鎮膜衣錠","Famotidine","錠劑 Tablet","圓扁形 Round","白 White","GI-Gastrointestinal and Hepatobiliary System","胃潰瘍,十二指腸潰瘍,逆流性食道炎
Gastric ulcer, duodenal ulcer, reflux esophagitis","頭痛,腹瀉,便秘,頭暈
Headache, diarrhea, constipation, dizziness","請遵照醫師指示使用，若發生過敏現象請與醫師聯絡
Follow doctor&#039;s advice. Check with doctor if you notice any allergic symptoms.","OFAMO_201910060828460000003.jpg","N","N","fda01","057791","A02BA03","2020-07-10 08:58:10","",
"1713","OINDO2","Indoy 25mg","炎達益膠囊","Indomethacin","硬膠囊 Hard Cap.","膠囊形 Capsule","紅.白 Red.White","CN-Neuromuscular System","肌肉骨骼系統之炎症、疼痛、牙科手術後之腫脹
Inflammation, pain in the musculoskeletal system, swelling after dental surgery","頭暈,頭痛,血球計數異常,腸胃出血風險
Dizziness, headache, abnormal blood count, risk of gastrointestinal bleeding","禁用於活動性胃潰瘍者或14歲以下患者
Disabled for active gastric ulcers, or patients under 14 years old","OINDO2_201910031027340000004.jpg","N","N","fda01","001154","M01AB01","2020-03-29 11:44:12","",
"1714","LKGLU","K-Glu oral solution 20mEq/15mL","鉀補口服液","Potassium Gluconate","口服液劑 Oral Liq.","罐(瓶)裝 Bot","無 Colorless","NU-Nutrition","鉀離子補充劑
Potassium Supplement","噁心、胃痙攣、嘔吐
Nausea, stomach cramps, vomiting","不得用於注射.
可與開水或果汁混合後服用.
Not for injection.
Can be mixed with water or juice.","LKGLU_20200721092200_1.jpg","N","N","fda51","058956","A12BA05","2021-03-10 16:49:26","",
"1715","OEPC","Epclusa 400/100mg","宜譜莎膜衣錠","Sofosbuvir + Velpatasvir","錠劑 Tablet","不規則形 Irregular","粉紅 Pink","AI-Anti-infective Agents","C型肝炎
Chronic hepatitis C virus infection","頭痛、疲倦、噁心
Headache, tiredness, nausea","請遵指示服完整個療程, 若發生用藥不良反應請告知醫生
Follow doctor&#039;s advice. Check with doctor if you notice any side effects.","OEPC_201910080229400000002.jpg","N","Y","fda52","027547","J05AP55,J05AP08,J05AX69","2019-10-08 14:29:40","",
